current_path,nav_title,article_title,page_order,depth,parent_section,hidden,config_only
_docs/_user_guide/administrative.md,Administrative,Administrative,2.0,0,,False,False
_docs/_user_guide/administrative/access_braze.md,Access Braze,Access Braze,0.0,1,administrative,False,False
_docs/_user_guide/administrative/access_braze/accessing_your_account.md,Access your account,Access Your Account,0.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/braze_dashboard.md,The dashboard,The Braze dashboard,2.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/language.md,Language settings,Language Settings,2.5,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/portal.md,Product portal,Product Portal,6.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/sdk_endpoints.md,API and SDK endpoints,API and SDK Endpoints,2.4,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on.md,SAML & single sign-on,SAML & Single Sign-On,5.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on/entra.md,Microsoft Entra SSO,Microsoft Entra SSO,3.0,3,administrative/access_braze/single_sign_on,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on/okta.md,Okta,Okta,4.0,3,administrative/access_braze/single_sign_on,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on/onelogin.md,OneLogin,OneLogin,5.0,3,administrative/access_braze/single_sign_on,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on/saml_jit.md,SAML Just-in-Time provisioning,SAML Just-in-Time Provisioning,1.0,3,administrative/access_braze/single_sign_on,False,False
_docs/_user_guide/administrative/access_braze/single_sign_on/set_up.md,SAML SSO setup,SAML SSO Setup,0.0,3,administrative/access_braze/single_sign_on,False,False
_docs/_user_guide/administrative/access_braze/support.md,Braze support,Support,999.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/access_braze/troubleshooting.md,Troubleshooting,Troubleshoot Braze Access,8.0,2,administrative/access_braze,False,False
_docs/_user_guide/administrative/app_settings.md,Settings,Settings (previously Developer Console),3.0,1,administrative,False,False
_docs/_user_guide/administrative/app_settings/api_settings_tab.md,APIs and identifiers,APIs and Identifiers,3.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/brand_guidelines.md,Brand guidelines,Brand Guidelines,1.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings.md,Admin settings,Admin Settings,20.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings/automated_user_provisioning.md,Automated user provisioning,Automated User Provisioning,10.0,3,administrative/app_settings/company_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings/contact_information.md,Contact information,Contact Information,0.0,3,administrative/app_settings/company_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings/notification_preferences.md,Notification preferences,Notification Preferences,1.0,3,administrative/app_settings/company_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings/security_settings.md,Security settings,Security Settings,2.0,3,administrative/app_settings/company_settings,False,False
_docs/_user_guide/administrative/app_settings/company_settings/security_settings/security_export_s3.md,Security events export with S3,Security Settings Export with S3,1.0,4,administrative/app_settings/company_settings/security_settings,False,False
_docs/_user_guide/administrative/app_settings/email_settings.md,Email preferences,Email Preferences,14.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/email_settings/bot_filtering.md,Bot filtering for emails,Bot Filtering for Emails,1.0,3,administrative/app_settings/email_settings,False,False
_docs/_user_guide/administrative/app_settings/event_user_log_tab.md,Event user log,Event User Log,7.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/exports_log.md,Exports log,Exports Log,15.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/internal_groups_tab.md,Internal groups,Internal Group,10.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/manage_your_braze_users.md,Braze users,Manage Braze users,23.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/manage_your_braze_users/teams.md,Teams,Teams,4.0,3,administrative/app_settings/manage_your_braze_users,False,False
_docs/_user_guide/administrative/app_settings/manage_your_braze_users/user_permissions.md,Permissions,Braze permissions,2.0,3,administrative/app_settings/manage_your_braze_users,False,False
_docs/_user_guide/administrative/app_settings/message_activity_log_tab.md,Message activity log,Message Activity Log,5.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/multi_language_settings.md,Multi-language settings,Translation and multi-language settings,5.5,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/push_settings.md,Push settings,Push Settings,16.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/subscription_and_usage.md,Billing,Billing,25.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/tags.md,Tags,Tags,12.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/app_settings/workspaces.md,Create and manage workspaces,Create and Manage Workspaces,0.0,2,administrative/app_settings,False,False
_docs/_user_guide/administrative/privacy.md,Privacy,Privacy,100.0,1,administrative,False,False
_docs/_user_guide/administrative/privacy/managing_consent.md,Manage consent,Manage Consent,10.0,2,administrative/privacy,False,False
_docs/_user_guide/administrative/privacy/spam_regulations.md,Spam regulations,Spam Regulations,4.2,2,administrative/privacy,False,False
_docs/_user_guide/analytics.md,Analytics,Analytics,3.0,0,,False,False
_docs/_user_guide/analytics/dashboard.md,Your analytics dashboards,Your Analytics Dashboards,6.5,1,analytics,False,False
_docs/_user_guide/analytics/dashboard/api_usage_alerts.md,API usage alerts,API Usage Alerts,3.6,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/api_usage_dashboard.md,API usage dashboard,API Usage Dashboard,3.5,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/conversions_dashboard.md,Conversions dashboard,Conversions Dashboard,3.0,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/deliverability_center.md,Deliverability Center,Deliverability Center,4.0,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/ecommerce_revenue_dashboard.md,eCommerce revenue dashboard,eCommerce revenue dashboard,6.0,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/email_performance_dashboard.md,Channel performance dashboard,Channel Performance Dashboard,2.0,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/dashboard/home_dashboard.md,Home dashboard,Home Dashboard (Previously Overview),1.0,2,analytics/dashboard,False,False
_docs/_user_guide/analytics/query_builder.md,Query Builder,Query Builder,15.0,1,analytics,False,False
_docs/_user_guide/analytics/query_builder/building_queries.md,Build queries,Use the Query Builder,0.0,2,analytics/query_builder,False,False
_docs/_user_guide/analytics/query_builder/query_templates.md,Query templates,Query Builder Templates,1.0,2,analytics/query_builder,False,False
_docs/_user_guide/analytics/query_builder/sql_variables.md,SQL variables,Query Builder SQL variables,2.0,2,analytics/query_builder,False,False
_docs/_user_guide/analytics/reporting.md,Your reports,Your Reports,7.0,1,analytics,False,False
_docs/_user_guide/analytics/reporting/campaign_analytics.md,Campaign analytics,Campaign Analytics,4.5,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/canvas_analytics.md,Canvas analytics,Canvas analytics,4.6,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/configuring_reporting.md,Configure reporting,Configure Reporting,1.1,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/dashboard_builder.md,Dashboard Builder,Dashboard Builder,6.1,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/data_by_segments.md,Metrics by segments,Metrics by Segments,2.5,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/engagement_reports.md,Engagement reports,Engagement Reports,3.0,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/funnel_reports.md,Funnel reports,Funnel Reports for Campaigns and Canvases,6.0,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/global_control_group_reporting.md,Global control group,Global Control Group Reporting,999.0,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/report_builder.md,Report Builder,Report Builder,6.2,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/report_builder/report_builder_legacy.md,Report Builder (legacy),Report Builder (Legacy),0.0,3,analytics/reporting/report_builder,False,False
_docs/_user_guide/analytics/reporting/report_metrics.md,Report metrics glossary,Report Metrics Glossary,0.5,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/retention_reports.md,Retention reports,Retention Reports for Campaigns and Canvases,5.0,2,analytics/reporting,False,False
_docs/_user_guide/analytics/reporting/revenue_report.md,Revenue report,Revenue Report,999.0,2,analytics/reporting,False,False
_docs/_user_guide/analytics/tracking.md,Tracking,Tracking,5.0,1,analytics,False,False
_docs/_user_guide/analytics/tracking/email_tracking.md,Email open pixel and click tracking,Email Open Pixel and Click Tracking,1.0,2,analytics/tracking,False,False
_docs/_user_guide/analytics/tracking/influenced_opens.md,Influenced opens,Influenced Opens,7.0,2,analytics/tracking,False,False
_docs/_user_guide/analytics/tracking/segment_analytics_tracking.md,Segment analytics tracking,Segment Analytics Tracking,8.0,2,analytics/tracking,False,False
_docs/_user_guide/analytics/tracking/uninstall_tracking.md,Uninstall tracking,Uninstall Tracking,6.0,2,analytics/tracking,False,False
_docs/_user_guide/brazeai.md,BrazeAI,BrazeAI,6.5,0,,False,False
_docs/_user_guide/brazeai/agents.md,Agents,Braze Agents,1.0,1,brazeai,False,False
_docs/_user_guide/brazeai/agents/creating_agents.md,Create agents,Create custom agents,999.0,2,brazeai/agents,False,False
_docs/_user_guide/brazeai/agents/deploying_agents.md,Deploy agents,Deploy custom agents,999.0,2,brazeai/agents,False,False
_docs/_user_guide/brazeai/content_optimizer.md,Content Optimizer,Content Optimizer,4.0,1,brazeai,False,False
_docs/_user_guide/brazeai/decisioning_studio.md,Decisioning Studio,Getting started with BrazeAI Decisioning Studio,0.1,1,brazeai,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_go.md,Decisioning Studio Go,BrazeAI Decisioning Studio Go,1.0,2,brazeai/decisioning_studio,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_go/connect_data_sources.md,Connect data sources,Connect data sources,1.0,3,brazeai/decisioning_studio/decisioning_studio_go,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_go/design_your_agent.md,Design your agent,Design your agent,3.0,3,brazeai/decisioning_studio/decisioning_studio_go,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_go/launch_your_agent.md,Launch your agent,Launch your agent,4.0,3,brazeai/decisioning_studio/decisioning_studio_go,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_go/set_up_orchestration.md,Set up orchestration,Set up orchestration,2.0,3,brazeai/decisioning_studio/decisioning_studio_go,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_pro.md,Decisioning Studio Pro,BrazeAI Decisioning Studio Pro,2.0,2,brazeai/decisioning_studio,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_pro/connect_data_sources.md,Connect data sources,Connect data sources,1.0,3,brazeai/decisioning_studio/decisioning_studio_pro,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_pro/design_your_agent.md,Design your agent,Design your agent,3.0,3,brazeai/decisioning_studio/decisioning_studio_pro,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_pro/launch_your_agent.md,Launch your agent,Launch your agent,4.0,3,brazeai/decisioning_studio/decisioning_studio_pro,False,False
_docs/_user_guide/brazeai/decisioning_studio/decisioning_studio_pro/set_up_orchestration.md,Set up orchestration,Set up orchestration,2.0,3,brazeai/decisioning_studio/decisioning_studio_pro,False,False
_docs/_user_guide/brazeai/decisioning_studio/faq.md,FAQ,Decisioning Studio FAQ,10.0,2,brazeai/decisioning_studio,False,False
_docs/_user_guide/brazeai/decisioning_studio/getting_started.md,Getting started,Getting Started with Decisioning Studio,0.0,2,brazeai/decisioning_studio,False,False
_docs/_user_guide/brazeai/decisioning_studio/getting_started/designing_decisioning_agents.md,Designing decisioning agents,Designing decisioning agents,4.0,3,brazeai/decisioning_studio/getting_started,False,False
_docs/_user_guide/brazeai/decisioning_studio/getting_started/overview.md,Overview,Overview,1.0,3,brazeai/decisioning_studio/getting_started,False,False
_docs/_user_guide/brazeai/decisioning_studio/getting_started/preparing_your_data_sources.md,Preparing your data sources,Preparing your data sources,2.0,3,brazeai/decisioning_studio/getting_started,False,False
_docs/_user_guide/brazeai/decisioning_studio/getting_started/preparing_your_orchestration.md,Preparing your orchestration,Preparing your orchestration,3.0,3,brazeai/decisioning_studio/getting_started,False,False
_docs/_user_guide/brazeai/decisioning_studio/reporting.md,Reports and insights,Reports and Insights,3.0,2,brazeai/decisioning_studio,False,False
_docs/_user_guide/brazeai/generative_ai.md,Generative AI,Generative AI,5.0,1,brazeai,False,False
_docs/_user_guide/brazeai/generative_ai/brand_guidelines.md,Brand guidelines,AI-generated brand guidelines,2.2,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/content_qa.md,Content QA,Content QA with AI,4.0,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/copywriting.md,Copywriting,AI Copywriting Assistant,2.1,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/images.md,Images,Generate images with BrazeAI,10.0,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/liquid.md,Liquid code,Generate Liquid code with BrazeAI,0.0,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/sql_queries.md,SQL queries,Use the Query Builder,0.2,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/generative_ai/sql_segment_extensions.md,SQL Segment Extensions,SQL Segment Extensions,0.1,2,brazeai/generative_ai,False,False
_docs/_user_guide/brazeai/intelligence.md,Intelligence Suite,About the Braze Intelligence Suite,6.0,1,brazeai,False,False
_docs/_user_guide/brazeai/intelligence/intelligent_channel.md,Channel filter,Intelligent Channel Filter,1.5,2,brazeai/intelligence,False,False
_docs/_user_guide/brazeai/intelligence/intelligent_selection.md,Intelligent Selection,Intelligent Selection,1.0,2,brazeai/intelligence,False,False
_docs/_user_guide/brazeai/intelligence/intelligent_timing.md,Intelligent Timing,Intelligent Timing,1.3,2,brazeai/intelligence,False,False
_docs/_user_guide/brazeai/intelligence/tutorial.md,Tutorial: Quick service restaurant,Intelligence Suite tutorial,10.0,2,brazeai/intelligence,False,False
_docs/_user_guide/brazeai/mcp_server.md,Braze MCP server,About the Braze MCP server,3.0,1,brazeai,False,False
_docs/_user_guide/brazeai/mcp_server/available_api_functions.md,Available API functions,Available API functions in the Braze MCP server,1.5,2,brazeai/mcp_server,False,False
_docs/_user_guide/brazeai/mcp_server/setup.md,Braze MCP server setup,Set up the Braze MCP server,1.1,2,brazeai/mcp_server,False,False
_docs/_user_guide/brazeai/mcp_server/usage.md,Using the Braze MCP server,Use the Braze MCP server,1.2,2,brazeai/mcp_server,False,False
_docs/_user_guide/brazeai/operator.md,Operator,BrazeAI Operator,8.0,1,brazeai,False,False
_docs/_user_guide/brazeai/predictive_churn.md,Predictive Churn,Predictive Churn,9.0,1,brazeai,False,False
_docs/_user_guide/brazeai/predictive_churn/analytics.md,Churn analytics,Predictive Churn Analytics,1.5,2,brazeai/predictive_churn,False,False
_docs/_user_guide/brazeai/predictive_churn/creating_a_churn_prediction.md,Create a churn prediction,Create a Churn Prediction,1.1,2,brazeai/predictive_churn,False,False
_docs/_user_guide/brazeai/predictive_churn/messaging_users.md,Messaging users,Target Users for Predictive Churn,1.2,2,brazeai/predictive_churn,False,False
_docs/_user_guide/brazeai/predictive_churn/troubleshooting.md,Troubleshooting,Predictive Churn Troubleshooting,3.0,2,brazeai/predictive_churn,False,False
_docs/_user_guide/brazeai/predictive_churn/use_case.md,Use case,Use Case Reduce Churn With Timely Content,999.0,2,brazeai/predictive_churn,False,False
_docs/_user_guide/brazeai/predictive_events.md,Predictive Events,Predictive Events,10.0,1,brazeai,False,False
_docs/_user_guide/brazeai/predictive_events/analytics.md,Event analytics,Predictive Event Analytics,1.3,2,brazeai/predictive_events,False,False
_docs/_user_guide/brazeai/predictive_events/creating_an_event_prediction.md,Create an Event Prediction,Create an Event Prediction,1.1,2,brazeai/predictive_events,False,False
_docs/_user_guide/brazeai/predictive_events/messaging_users.md,Messaging users,Target Users for Predictive Events,1.2,2,brazeai/predictive_events,False,False
_docs/_user_guide/brazeai/predictive_events/use_case.md,Use case,Use Case Predict Subscription Upgrades,999.0,2,brazeai/predictive_events,False,False
_docs/_user_guide/brazeai/recommendations.md,Item recommendations,Item recommendations in Braze,7.0,1,brazeai,False,False
_docs/_user_guide/brazeai/recommendations/creating_recommendations.md,Create recommendations,Create recommendations,1.1,2,brazeai/recommendations,False,True
_docs/_user_guide/brazeai/recommendations/creating_recommendations/ai.md,AI recommendations,Create AI Item Recommendations,1.0,3,brazeai/recommendations/creating_recommendations,False,False
_docs/_user_guide/brazeai/recommendations/creating_recommendations/rules_based.md,Rules-based recommendations,Create Rules-Based Item Recommendations,2.0,3,brazeai/recommendations/creating_recommendations,False,False
_docs/_user_guide/brazeai/recommendations/use_case.md,Use case,Use Case Drive Content Discovery After Viewing,999.0,2,brazeai/recommendations,False,False
_docs/_user_guide/brazeai/recommendations/using_recommendations.md,Using recommendations,Use Item Recommendations In Your Messaging,1.2,2,brazeai/recommendations,False,False
_docs/_user_guide/brazeai/recommendations/viewing_analytics.md,Analytics,Item recommendation analytics,1.3,2,brazeai/recommendations,False,False
_docs/_user_guide/data.md,Data,Data,3.0,0,,False,False
_docs/_user_guide/data/activation.md,Data activation,Data Activation,2.0,1,data,False,False
_docs/_user_guide/data/activation/catalogs.md,Catalogs,Catalogs,6.0,2,data/activation,False,False
_docs/_user_guide/data/activation/catalogs/catalog_triggers.md,Catalog triggers,Catalog triggers,2.0,3,data/activation/catalogs,False,True
_docs/_user_guide/data/activation/catalogs/catalog_triggers/back_in_stock_notifications.md,Back-in-stock notifications,Set up back-in-stock notifications,2.0,4,data/activation/catalogs/catalog_triggers,False,False
_docs/_user_guide/data/activation/catalogs/catalog_triggers/price_drop_notifications.md,Price drop notifications,Price Drop Notifications,3.0,4,data/activation/catalogs/catalog_triggers,False,False
_docs/_user_guide/data/activation/catalogs/create.md,Create a catalog,Create a Catalog,1.0,3,data/activation/catalogs,False,False
_docs/_user_guide/data/activation/catalogs/product_blocks.md,Product blocks,Drag-and-Drop Product Blocks,999.0,3,data/activation/catalogs,False,False
_docs/_user_guide/data/activation/catalogs/selections.md,Selections,Selections,5.0,3,data/activation/catalogs,False,False
_docs/_user_guide/data/activation/catalogs/use.md,Using catalogs,Use Catalogs,1.5,3,data/activation/catalogs,False,False
_docs/_user_guide/data/activation/custom_data.md,Custom data,Custom Data,0.0,2,data/activation,False,False
_docs/_user_guide/data/activation/custom_data/custom_attributes.md,Custom attributes,Custom Attributes,10.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/custom_attributes/array_of_objects.md,Array of objects,Array of Objects,0.0,4,data/activation/custom_data/custom_attributes,False,False
_docs/_user_guide/data/activation/custom_data/custom_attributes/nested_custom_attribute_support.md,Nested custom attributes,Nested Custom Attributes,1.0,4,data/activation/custom_data/custom_attributes,False,False
_docs/_user_guide/data/activation/custom_data/custom_events.md,Custom events,Custom Events,9.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/custom_events/nested_objects.md,Nested objects,Nested Objects in Custom Events,1.0,4,data/activation/custom_data/custom_events,False,False
_docs/_user_guide/data/activation/custom_data/event_naming_conventions.md,Event naming conventions,Event Naming Conventions,10.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/events.md,Events,Events,0.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/managing_custom_data.md,Manage custom data,Manage Custom Data,20.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/purchase_events.md,Purchase events,Purchase Events,8.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/recommended_events.md,Recommended events,Recommended Events,999.0,3,data/activation/custom_data,False,False
_docs/_user_guide/data/activation/custom_data/recommended_events/ecommerce_events.md,eCommerce recommended events,eCommerce Recommended Events,999.0,4,data/activation/custom_data/recommended_events,False,False
_docs/_user_guide/data/activation/custom_data/recommended_events/product_blocks.md,Product blocks,Drag-and-Drop Product Blocks,999.0,4,data/activation/custom_data/recommended_events,False,False
_docs/_user_guide/data/activation/report_metrics.md,Report metrics glossary,Report Metrics Glossary,0.5,2,data/activation,False,False
_docs/_user_guide/data/braze_data_platform.md,Braze Data Platform,Braze Data Platform overview,0.0,1,data,False,False
_docs/_user_guide/data/distribution.md,Data distribution,Data Distribution,3.0,1,data,False,False
_docs/_user_guide/data/distribution/braze_currents.md,Currents,Currents,3.0,2,data/distribution,False,False
_docs/_user_guide/data/distribution/braze_currents/available_partners.md,Available partners,Available Currents Partners,2.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/event_delivery_semantics.md,Event delivery semantics,Event Delivery Semantics,3.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/event_glossary.md,Currents event glossary,Currents event glossary,4.0,3,data/distribution/braze_currents,False,True
_docs/_user_guide/data/distribution/braze_currents/event_glossary/currents_changelogs.md,Currents Event Changelogs,Currents Event Changelogs,6.0,4,data/distribution/braze_currents/event_glossary,False,False
_docs/_user_guide/data/distribution/braze_currents/event_glossary/customer_behavior_events.md,Customer behavior and user events,Customer behavior and user events,4.0,4,data/distribution/braze_currents/event_glossary,False,False
_docs/_user_guide/data/distribution/braze_currents/event_glossary/message_engagement_events.md,Message engagement events,Message engagement events,5.0,4,data/distribution/braze_currents/event_glossary,False,False
_docs/_user_guide/data/distribution/braze_currents/faq.md,FAQ,Currents FAQ,9.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/how_braze_uses_currents.md,How Braze uses Currents,How Braze Uses Currents,6.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/s3_to_snowflake.md,Transfer data from Amazon S3 to Snowflake,Transfer Data from Amazon S3 to Snowflake,7.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/setting_up_currents.md,Set up Currents,Set Up Currents,0.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/braze_currents/transferring_data_to_redshift.md,Transfer data to Redshift,Transfer Data to Redshift,8.0,3,data/distribution/braze_currents,False,False
_docs/_user_guide/data/distribution/export_braze_data.md,Export Braze data,Export Braze Data,6.0,2,data/distribution,False,False
_docs/_user_guide/data/distribution/export_braze_data/export_apis.md,Export APIs,Export APIs,8.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/export_campaign_results_data.md,Export campaign data,Export Campaign Data,0.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/export_canvas_data.md,Export Canvas data,Export Canvas Data,1.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/export_custom_event_data.md,Export custom event aggregates,Export Custom Event Aggregates,6.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/export_troubleshooting.md,Export troubleshooting,Export Troubleshooting,10.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/exporting_app_usage_data.md,Export usage analytics,Export Usage Analytics,3.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/exporting_revenue_data.md,Export revenue & total revenue data,Export Revenue & Total Revenue Data,4.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/faqs.md,FAQ,Export FAQ,11.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/message_archiving.md,Message archiving,Message Archiving,0.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/opening_csv_reports_in_excel.md,Opening CSV reports in excel,Opening CSV Reports in Excel,9.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/distribution/export_braze_data/segment_data_to_csv.md,Export segment data to CSV,Export Segment Data to CSV,2.0,3,data/distribution/export_braze_data,False,False
_docs/_user_guide/data/infrastructure.md,Infrastructure,Data Infrastructure,3.5,1,data,False,False
_docs/_user_guide/data/infrastructure/data_centers.md,Data centers,Data Centers,1.0,2,data/infrastructure,False,False
_docs/_user_guide/data/infrastructure/data_points.md,Data points,Data Points Overview,10.0,2,data/infrastructure,False,False
_docs/_user_guide/data/infrastructure/field_level_encryption.md,Identifier field-level encryption,Identifier Field-Level Encryption,2.0,2,data/infrastructure,False,False
_docs/_user_guide/data/technology_partners.md,Technology Partners,Technology Partners,4.0,1,data,False,False
_docs/_user_guide/data/unification.md,Data unification,Data Unification,1.0,1,data,False,False
_docs/_user_guide/data/unification/cloud_ingestion.md,Cloud Data Ingestion,Braze Cloud Data Ingestion,0.1,2,data/unification,False,False
_docs/_user_guide/data/unification/cloud_ingestion/best_practices.md,Best practices,Cloud Data Ingestion Best Practices,0.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/connected_sources.md,Connected Sources,Connected Sources,2.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/delete_users.md,Delete users with CDI,Delete Users with Cloud Data Ingestion,30.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/faqs.md,FAQs,Cloud Data Ingestion FAQs,100.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/file_storage_integrations.md,File storage integrations,File Storage Integrations,3.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/integrations.md,Data warehouse integrations,Data Warehouse Integrations,2.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/sync_accounts_data.md,Sync and delete account data,Sync account data using CDI,4.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/sync_catalogs_data.md,Sync and delete catalog data,Sync and Delete Catalog Data,4.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/sync_logs.md,Sync logs and observability,Sync logs and observability,10.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/cloud_ingestion/zero_copy_sync.md,Zero-copy personalization,Zero-copy personalization using CDI,4.0,3,data/unification/cloud_ingestion,False,False
_docs/_user_guide/data/unification/creating_a_formula.md,Create a formula,Create a Formula,1.2,2,data/unification,False,False
_docs/_user_guide/data/unification/data_transformation.md,Data Transformation,Data Transformation,0.3,2,data/unification,False,False
_docs/_user_guide/data/unification/data_transformation/creating_a_transformation.md,Create a transformation,Create a Transformation,1.0,3,data/unification/data_transformation,False,False
_docs/_user_guide/data/unification/data_transformation/use_cases.md,Use cases,Braze Data Transformation Use Cases,2.0,3,data/unification/data_transformation,False,False
_docs/_user_guide/data/unification/user_data.md,User data,User data in Braze,3.5,2,data/unification,False,False
_docs/_user_guide/data/unification/user_data/best_practices.md,Collection best practices,Collection Best Practices,3.1,3,data/unification/user_data,False,False
_docs/_user_guide/data/unification/user_data/collection_use_case.md,Collection use case,Collection Use Case,3.0,3,data/unification/user_data,False,False
_docs/_user_guide/data/unification/user_data/delete_users.md,Delete users,Delete users,4.2,3,data/unification/user_data,True,False
_docs/_user_guide/data/unification/user_data/import_users.md,Import users,Import users,4.1,3,data/unification/user_data,False,False
